Employee_ID,Full_Name,Gender,State,City,Education_Level,Birthdate,Age,Hiredate,Termdate,Years_of_Service,Employee_Status,Department,Job_Title,Jop_Level,Salary,Performance_Rating
00-18708366,Cody Paul,Male,New York,New York City,Bachelor,9/8/1983,41,6/14/2018,Still Employee,6,Active,Sales,Sales Representative,Junior Level,70933,Good
00-56712081,Jamie Vance,Female,New York,Rochester,High School,12/19/1976,47,8/9/2018,Still Employee,6,Active,Customer Service,Customer Service Representative,Junior Level,60246,Excellent
00-33150209,Brian Rodriguez,Female,New York,Rochester,High School,2/24/1976,48,8/30/2024,Still Employee,0,Active,Customer Service,Help Desk Technician,Junior Level,76962,Excellent
00-24284125,Jennifer Mitchell,Male,New York,Buffalo,Bachelor,11/18/1981,42,4/4/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,92829,Satisfactory
00-68275307,Jerry Montgomery,Female,New York,Buffalo,Bachelor,9/9/1991,33,8/10/2015,Still Employee,9,Active,Operations,Inventory Specialist,Mid-Level,58572,Good
00-17972328,Karen Reilly,Female,Illinois,Naperville,Master,6/27/1971,53,5/18/2022,Still Employee,2,Active,IT,System Administrator,Mid-Level,92570,Good
00-15198305,Mary Hernandez,Male,New York,Buffalo,High School,2/15/1997,27,8/4/2017,Still Employee,7,Active,HR,Recruiter,Mid-Level,66953,Good
00-65374574,Breanna Farmer,Female,New York,Buffalo,Master,6/18/1969,55,3/7/2020,Still Employee,4,Active,Finance,Financial Analyst,Senior,76481,Good
00-63504332,Linda Bryan,Female,New York,New York City,Bachelor,2/23/1981,43,3/20/2017,Still Employee,7,Active,Customer Service,Customer Service Manager,Manager,84313,Good
00-31726408,Amber Smith,Male,New York,Rochester,Bachelor,1/27/1975,49,3/4/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,68636,Good
00-11762146,Christopher Yang,Male,New York,Buffalo,Bachelor,9/15/1979,45,4/14/2020,Still Employee,4,Active,IT,Software Developer,Senior,91434,Good
00-59156422,Lisa Martinez,Female,New York,New York City,Bachelor,12/15/1969,54,4/6/2019,Still Employee,5,Active,IT,Software Developer,Senior,91438,Good
00-14091231,Megan Walker,Female,New York,Rochester,Bachelor,10/21/2001,22,6/28/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,65493,Good
00-18160765,Chelsea Mcclain,Male,Ohio,Cincinnati,High School,2/14/1986,38,12/23/2019,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,64886,Good
00-15697626,Jeffrey Rodriguez,Male,Pennsylvania,Allentown,Bachelor,5/3/2000,24,4/3/2019,Still Employee,5,Active,Customer Service,Help Desk Technician,Junior Level,87536,Satisfactory
00-17232064,Emily Graham,Male,New York,New York City,Bachelor,5/20/1998,26,12/1/2019,Still Employee,4,Active,IT,Software Developer,Senior,109254,Good
00-20698169,Carol Hughes,Male,Michigan,Detroit,Bachelor,7/24/1962,62,3/23/2024,Still Employee,0,Active,Customer Service,Help Desk Technician,Junior Level,90667,Good
00-81228560,Jesse Boone,Female,New York,Rochester,High School,11/7/1981,42,6/7/2024,Still Employee,0,Active,Marketing,Content Creator,Mid-Level,62821,Satisfactory
00-36775702,Jennifer Ramos,Female,New York,Buffalo,High School,11/13/1993,30,10/15/2023,Still Employee,0,Active,Customer Service,Support Specialist,Junior Level,59386,Good
00-36380976,Pamela Jefferson,Male,New York,Buffalo,Bachelor,9/27/1985,39,10/19/2015,Still Employee,8,Active,Operations,Logistics Coordinator,Mid-Level,71134,Satisfactory
00-34390832,Omar Weaver,Female,New York,Buffalo,Master,3/16/1979,45,4/16/2018,Still Employee,6,Active,Finance,Financial Analyst,Senior,95355,Good
00-57692057,Jamie Nunez,Male,New York,Buffalo,Bachelor,7/10/1989,35,6/19/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,63480,Good
00-90015279,Kristine Warren,Male,New York,Rochester,Bachelor,4/15/1965,59,5/6/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,62733,Satisfactory
00-26172749,Andrew Romero,Female,North Carolina,Raleigh,High School,3/10/1980,44,5/30/2020,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,63314,Satisfactory
00-36892617,Mary Obrien,Male,New York,Buffalo,Bachelor,2/2/1972,52,5/25/2021,Still Employee,3,Active,Sales,Sales Representative,Junior Level,63207,Good
00-68627491,Holly Gray,Female,Michigan,Grand Rapids,Bachelor,3/27/1987,37,11/3/2023,Still Employee,0,Active,Operations,Logistics Coordinator,Mid-Level,64492,Good
00-88537126,Richard Robinson,Female,Michigan,Warren,Bachelor,1/19/1979,45,5/17/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,57540,Excellent
00-28551845,Richard Wright,Male,New York,New York City,Bachelor,1/20/1984,40,4/23/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,61475,Good
00-14306326,Rachel Gray,Female,New York,New York City,High School,12/2/1993,30,12/6/2016,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,62698,Good
00-65674053,Terry Johnson,Male,New York,Buffalo,High School,11/5/1994,29,12/30/2019,Still Employee,4,Active,Operations,Inventory Specialist,Mid-Level,57829,Good
00-94132724,Anna Brewer,Male,New York,Rochester,Bachelor,9/1/1999,25,1/26/2020,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,68245,Excellent
00-25633618,Shaun Mcbride,Female,Ohio,Cincinnati,Master,10/1/1960,64,5/31/2016,Still Employee,8,Active,IT,System Administrator,Mid-Level,82153,Good
00-99461018,Ashley Ward,Male,Pennsylvania,Allentown,Master,8/20/1999,25,1/8/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,61124,Good
00-12637090,Travis Ramsey,Male,New York,Rochester,Bachelor,9/6/1966,58,12/20/2022,Still Employee,1,Active,Customer Service,Support Specialist,Junior Level,65832,Satisfactory
00-41668937,Roger Kim,Female,Michigan,Detroit,Bachelor,1/18/2004,20,5/15/2020,Still Employee,4,Active,Operations,Inventory Specialist,Mid-Level,55998,Satisfactory
00-85553948,Jeremy Richardson,Male,Virginia,Virginia Beach,Bachelor,10/29/2000,23,4/11/2022,Still Employee,2,Active,Customer Service,Customer Service Representative,Junior Level,63347,Need Improvement
00-46179228,Timothy Jackson,Female,West Virginia,Charleston,Bachelor,10/10/1959,65,11/27/2020,Still Employee,3,Active,Customer Service,Support Specialist,Junior Level,56675,Satisfactory
00-99618476,Brenda Holmes,Male,New York,New York City,Bachelor,3/26/1971,53,7/25/2024,Still Employee,0,Active,Customer Service,Support Specialist,Junior Level,63328,Satisfactory
00-33101632,Lisa Singleton,Female,New York,New York City,Bachelor,9/25/2001,23,5/29/2015,Still Employee,9,Active,Customer Service,Support Specialist,Junior Level,53570,Good
00-77355292,Michael Hodges,Male,New York,New York City,Bachelor,6/21/1973,51,2/4/2015,Still Employee,9,Active,Sales,Sales Consultant,Mid-Level,90838,Good
00-96783043,Jasmine Moore,Male,Michigan,Grand Rapids,High School,3/19/2001,23,8/28/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,71749,Good
00-91350587,Heather Williams,Female,Illinois,Naperville,Bachelor,10/11/1993,31,1/31/2020,Still Employee,4,Active,Finance,Accountant,Mid-Level,65455,Satisfactory
00-40021918,Alicia Scott,Female,Pennsylvania,Allentown,Master,3/23/1987,37,2/27/2021,Still Employee,3,Active,Sales,Sales Consultant,Mid-Level,104315,Good
00-89231027,Kelly Garrison,Female,Michigan,Grand Rapids,Bachelor,1/29/1981,43,4/19/2019,Still Employee,5,Active,Marketing,Marketing Coordinator,Mid-Level,72232,Good
00-65643484,Monica Lopez,Female,New York,Buffalo,Bachelor,11/10/2003,20,6/9/2018,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,61613,Good
00-49274257,Larry Meyer,Male,New York,Buffalo,Bachelor,9/22/1978,46,3/31/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,71607,Excellent
00-29923261,Monica Oliver,Male,New York,Buffalo,Bachelor,5/4/1987,37,8/11/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,66185,Good
00-75098469,Diamond Mueller,Male,Michigan,Detroit,Bachelor,7/7/1991,33,12/3/2019,Still Employee,4,Active,Operations,Inventory Specialist,Mid-Level,66231,Good
00-41312845,Shelly Thompson,Male,Michigan,Grand Rapids,High School,1/17/1989,35,8/1/2023,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,57221,Good
00-34563902,Thomas Henderson,Male,New York,Rochester,Bachelor,10/28/1971,52,3/7/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,65383,Good
00-99889840,Joel Morton,Female,New York,New York City,Master,11/12/1998,25,3/16/2020,Still Employee,4,Active,Operations,Operations Analyst,Senior,75251,Good
00-11967696,Craig Roth,Male,Illinois,Chicago,Master,1/12/1997,27,3/10/2016,Still Employee,8,Active,IT,System Administrator,Mid-Level,72088,Good
00-67819252,Amanda Maxwell,Male,New York,Rochester,High School,11/6/1996,27,8/3/2023,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,60366,Satisfactory
00-13530859,Kathleen Cummings,Male,New York,Buffalo,Bachelor,8/25/1985,39,3/1/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,65359,Good
00-71839716,Amanda Lopez,Female,New York,New York City,Bachelor,5/23/1985,39,11/2/2023,Still Employee,0,Active,Sales,Sales Representative,Junior Level,68112,Satisfactory
00-33022123,Alan Foley,Female,New York,New York City,Bachelor,3/1/1981,43,10/24/2016,Still Employee,7,Active,IT,Software Developer,Senior,82402,Good
00-31254514,Joseph Li,Male,New York,New York City,Bachelor,5/28/1988,36,7/14/2022,Still Employee,2,Active,Operations,Operations Analyst,Senior,95313,Satisfactory
00-94667848,William Brown,Male,Michigan,Grand Rapids,High School,5/14/1965,59,2/22/2023,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,60941,Good
00-22761159,Gary Harrison,Male,New York,Buffalo,Master,4/3/2004,20,11/25/2023,Still Employee,0,Active,IT,Software Developer,Senior,79298,Good
00-21232457,David Hensley,Female,New York,Rochester,High School,6/13/1994,30,11/21/2017,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,59333,Excellent
00-92572018,Michael Logan,Male,West Virginia,Morgantown,Bachelor,12/30/1998,25,6/28/2020,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,62935,Good
00-88478843,John Thompson,Male,New York,New York City,PhD,8/13/1974,50,2/12/2019,Still Employee,5,Active,Sales,Sales Consultant,Mid-Level,89024,Excellent
00-21207286,Jennifer Martin,Male,New York,Rochester,Bachelor,10/8/1994,30,8/23/2024,Still Employee,0,Active,Finance,Accountant,Mid-Level,65062,Good
00-82142272,Karen Jones,Male,North Carolina,Raleigh,Bachelor,3/6/1995,29,5/26/2020,Still Employee,4,Active,IT,Software Developer,Senior,98829,Need Improvement
00-98783194,Derek Mitchell,Female,New York,New York City,Bachelor,12/6/1970,53,7/24/2020,Still Employee,4,Active,IT,System Administrator,Mid-Level,75857,Good
00-63553095,Lauren Byrd,Female,West Virginia,Huntington,Bachelor,4/7/1998,26,6/3/2023,Still Employee,1,Active,Marketing,Marketing Coordinator,Mid-Level,53489,Satisfactory
00-28554345,Andrea Barber,Female,New York,Rochester,Bachelor,8/4/1994,30,12/12/2017,Still Employee,6,Active,IT,IT Support Specialist,Mid-Level,58325,Satisfactory
00-57788337,Alicia Hayden,Female,New York,New York City,High School,6/17/1961,63,7/20/2020,Still Employee,4,Active,Marketing,SEO Specialist,Senior,57139,Satisfactory
00-68742783,Mary Sullivan,Female,New York,Buffalo,Bachelor,7/6/1993,31,4/7/2024,Still Employee,0,Active,Finance,Accountant,Mid-Level,77939,Good
00-18283177,Alexandra Russell,Female,New York,Buffalo,Bachelor,10/25/1964,59,7/15/2023,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,60616,Need Improvement
00-16284386,Michaela Martinez,Female,Ohio,Cincinnati,High School,3/25/1983,41,1/15/2019,Still Employee,5,Active,Customer Service,Customer Service Representative,Junior Level,62918,Excellent
00-99467394,Jamie Greene,Male,Virginia,Norfolk,Bachelor,8/7/1982,42,5/22/2016,Still Employee,8,Active,Sales,Sales Consultant,Mid-Level,101001,Need Improvement
00-35355653,Meagan Wilson,Female,New York,Rochester,Bachelor,4/15/1991,33,12/18/2018,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,59869,Good
00-89950868,Robert Bennett,Male,New York,New York City,Bachelor,6/8/1963,61,5/26/2019,Still Employee,5,Active,Sales,Sales Representative,Junior Level,74192,Good
00-89246165,Allen Graham,Female,Michigan,Detroit,Bachelor,3/15/1971,53,9/5/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,60873,Good
00-99981221,Karen Cole,Female,New York,Rochester,Bachelor,3/6/1993,31,8/18/2019,Still Employee,5,Active,HR,Recruiter,Mid-Level,73733,Excellent
00-72191000,Krystal Curry,Female,Michigan,Detroit,Bachelor,9/29/2003,21,9/10/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,55066,Good
00-99962943,Laura Sanders,Female,New York,Rochester,Bachelor,1/3/2000,24,2/25/2024,Still Employee,0,Active,Operations,Logistics Coordinator,Mid-Level,56049,Satisfactory
00-95280411,Allen Perez,Female,New York,Rochester,High School,11/25/1992,31,6/19/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,58448,Good
00-57599142,Johnny Ross,Male,Pennsylvania,Pittsburgh,High School,2/2/1983,41,10/4/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,65870,Satisfactory
00-21869810,Steven Khan,Female,New York,Buffalo,PhD,1/28/1997,27,6/29/2023,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,88993,Good
00-57594954,David Moyer,Female,North Carolina,Charlotte,Bachelor,7/24/1989,35,4/6/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,56608,Satisfactory
00-96211645,Stacie Prince,Female,Virginia,Norfolk,PhD,7/31/1978,46,12/25/2017,Still Employee,6,Active,Sales,Sales Consultant,Mid-Level,103843,Good
00-84250773,Craig Brooks,Male,New York,Buffalo,Master,5/18/1997,27,5/16/2020,Still Employee,4,Active,IT,System Administrator,Mid-Level,91501,Good
00-60652004,Steven Hughes,Female,New York,Rochester,Bachelor,9/11/1975,49,9/11/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,56959,Excellent
00-98399977,Monica Miller,Male,New York,Rochester,Bachelor,7/20/1988,36,4/25/2022,Still Employee,2,Active,Customer Service,Help Desk Technician,Junior Level,94435,Good
00-49305644,Michael Hunt,Female,New York,New York City,High School,7/13/1996,28,7/5/2021,Still Employee,3,Active,Customer Service,Support Specialist,Junior Level,59385,Good
00-95852907,Billy Jarvis,Male,New York,Buffalo,Bachelor,12/14/2002,21,11/26/2017,Still Employee,6,Active,Customer Service,Help Desk Technician,Junior Level,78386,Excellent
00-61503459,Timothy Gomez,Female,North Carolina,Raleigh,Bachelor,9/11/1980,44,3/16/2020,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,58048,Good
00-92114934,Kyle Hunter,Male,New York,New York City,High School,3/15/1986,38,1/5/2019,Still Employee,5,Active,IT,IT Support Specialist,Mid-Level,58994,Good
00-78679294,Victoria Thomas,Male,Michigan,Detroit,High School,12/21/1990,33,10/4/2018,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,60116,Good
00-11558972,Anna Brown,Female,Ohio,Cleveland,PhD,3/28/1974,50,7/17/2017,Still Employee,7,Active,Sales,Sales Specialist,Mid-Level,95430,Satisfactory
00-61799347,Jeffery Meyer,Male,New York,Rochester,PhD,3/10/1965,59,1/10/2017,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,79081,Satisfactory
00-42636120,Shane Cook,Female,New York,New York City,Bachelor,8/16/1995,29,8/27/2023,Still Employee,1,Active,Customer Service,Customer Service Representative,Junior Level,52983,Good
00-82829177,Steven Howell,Female,New York,Buffalo,High School,9/20/1963,61,4/20/2020,Still Employee,4,Active,Marketing,SEO Specialist,Senior,57791,Satisfactory
00-87023573,Micheal Solis,Female,Virginia,Norfolk,Bachelor,3/19/2000,24,8/15/2024,Still Employee,0,Active,Marketing,Content Creator,Mid-Level,54161,Satisfactory
00-81755760,David Gonzales,Female,New York,Buffalo,Master,2/6/1984,40,7/9/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,78554,Good
00-40595207,Ryan Palmer,Male,New York,New York City,Bachelor,1/13/1979,45,9/16/2021,Still Employee,3,Active,Operations,Operations Analyst,Senior,61419,Satisfactory
00-44699521,Kimberly Chandler,Female,New York,Rochester,Bachelor,7/29/1979,45,8/8/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,59574,Satisfactory
00-80760834,William Lutz,Male,New York,Buffalo,PhD,11/27/1978,45,3/1/2019,Still Employee,5,Active,Sales,Sales Consultant,Mid-Level,66818,Good
00-67031050,Sarah Gray,Female,New York,Buffalo,High School,10/20/1985,38,9/14/2015,Still Employee,9,Active,Customer Service,Help Desk Technician,Junior Level,79282,Good
00-50251854,Jennifer Simon,Male,New York,New York City,Bachelor,10/31/1990,33,9/3/2016,Still Employee,8,Active,IT,Software Developer,Senior,95260,Excellent
00-43324269,Joseph Thomas,Male,Ohio,Cleveland,Bachelor,12/25/1987,36,12/22/2018,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,62456,Good
00-31910386,James Jensen,Male,New York,Rochester,Bachelor,6/12/1971,53,4/17/2024,Still Employee,0,Active,Sales,Sales Representative,Junior Level,68112,Good
00-64677550,Preston Williams,Female,New York,Rochester,PhD,12/31/1993,30,4/27/2016,Still Employee,8,Active,Customer Service,Customer Service Manager,Manager,87276,Satisfactory
00-64711507,Alexander Anderson,Female,New York,Buffalo,Bachelor,1/24/1980,44,6/12/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,81759,Good
00-43369932,Ashley Butler,Female,New York,Buffalo,Master,12/12/1994,29,11/17/2015,Still Employee,8,Active,Sales,Sales Consultant,Mid-Level,82009,Good
00-84664486,Nicole Simmons,Female,Michigan,Warren,Master,3/17/1992,32,8/8/2020,Still Employee,4,Active,Operations,Operations Analyst,Senior,68047,Excellent
00-12943511,Jonathan Moon,Male,New York,New York City,Bachelor,8/31/1995,29,1/1/2024,Still Employee,0,Active,Operations,Operations Analyst,Senior,81053,Good
00-50545587,Vickie Martin,Male,New York,New York City,High School,11/10/1989,34,1/15/2020,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,62877,Excellent
00-92715650,Joseph Webb,Male,New York,Buffalo,Bachelor,2/3/1961,63,1/26/2016,Still Employee,8,Active,IT,Software Developer,Senior,98184,Good
